scenario_name	beta	gamma	sim_id	p_beta_true	p_beta_hard	p_beta_soft	p_gamma_true	p_gamma_hard	p_gamma_soft	est_beta_true	est_beta_hard	est_beta_soft	est_gamma_true	est_gamma_hard	est_gamma_soft	se_beta_true	se_beta_hard	se_beta_soft	se_gamma_true	se_gamma_hard	se_gamma_soft
high_separation	0.125	0.05000000000000002	1	5.80461426482209e-4	6.448733577891608e-4	7.656133314547493e-4	0.16526755805138257	0.35657045486835703	0.06162309329611176	0.2779830828032753	0.27757669041990723	0.2407613894428215	0.047923281111392727	0.027549786526030018	0.050872477109390704	0.08079533240241386	0.08135299620918597	0.0714397523233448	0.03451678334545607	0.029871910300437027	0.027203815398598796
high_separation	0.125	0.05000000000000002	2	0.02489520160449803	0.1367931640243287	0.07334445475862003	0.39117875969513427	0.1300088411674985	0.10975598248599311	0.18404249832641592	0.12228046852082233	0.13482945433904991	0.030962894531034423	0.04794001174902837	0.047315023003283545	0.0820510236385946	0.08218658614548509	0.07525542878373606	0.036096062151502024	0.03164186509420102	0.029571831079638847
high_separation	0.125	0.05000000000000002	3	9.169020255397495e-5	0.0060084388328765	0.0018414457105402498	0.007925459448214323	9.63997706286697e-5	5.796898380298782e-6	0.3328577181893392	0.23219838065481913	0.238153828483215	0.09424073490711171	0.12427656005621006	0.13013613577043578	0.0850952316452527	0.0845181262273145	0.07635936257363546	0.0354334803897863	0.03176501603751785	0.028627012547499664
high_separation	0.125	0.05000000000000002	4	0.16715458731586338	0.9161141699193643	0.9814140063871049	0.9966645988103755	0.1151074103276362	0.11570235467859417	0.1153901650443195	-0.008751022601191828	-0.0017291287508962461	-1.496598562563836e-4	0.05039845573142233	0.04647083076937445	0.08353104056959426	0.08308216752411622	0.0742143619276239	0.035793743172009354	0.031963423192996436	0.02952862534465406
high_separation	0.125	0.05000000000000002	5	0.14758443905108026	0.38683775805520026	0.19071563501210048	0.4795384235417698	0.11480211575042754	0.14255653669468574	0.11870403181504524	0.07068798816261077	0.0968986002432021	0.026198927628714806	0.05133289784693303	0.04255363970630086	0.08197132083936585	0.08168562393176648	0.07403004038292565	0.03704268261907253	0.032528294860376956	0.029008932086442375
high_separation	0.125	0.05000000000000002	6	0.007479932485235119	0.005059667399582922	0.003689028650230401	0.8083430710063153	0.5979898676641507	0.8202849932166798	0.21894487891467815	0.2327058929801098	0.21202202027736275	-0.008231008998299453	-0.01595312344164859	-0.006105567567329522	0.08185816900806522	0.08301407053674921	0.07293431565268499	0.033925865216943095	0.030246968228761766	0.026872111070206303
high_separation	0.125	0.05000000000000002	7	0.051273892341550706	0.11924583627361089	0.0541820769212917	0.19870140330805033	0.06010784236385462	0.04330812336238829	0.1604392997696581	0.12807681927696912	0.14181078124838015	0.04797470917812332	0.05866956014127926	0.05803595062022335	0.08231116267316756	0.08220871926060547	0.0736100931012615	0.037306826383160234	0.031178723849912732	0.028702077110075934
high_separation	0.125	0.05000000000000002	8	0.6060009428992552	0.1003493854405392	0.14026026183567747	0.013759963281790018	0.15744635165851825	0.03624260758112642	0.0421217005766591	0.13575019448701262	0.10981761289638338	0.09280871261991733	0.04456581852468288	0.06202632148555085	0.08166440539462959	0.0826152143043078	0.07443199527504832	0.037620472078292146	0.03150508748873436	0.02959825714324175
high_separation	0.125	0.05000000000000002	9	0.04271134694131488	0.0089365127753455	0.014282421199816814	0.09821401541316664	0.703822457867529	0.27924053166787216	0.16786533200764203	0.21894729941786706	0.17862912635151945	0.058619385369846566	0.011521484091261091	0.027041469978451013	0.08283421217580746	0.08374432200373103	0.07284356546188209	0.035423262835948814	0.03029953603798067	0.024984704648823467
high_separation	0.125	0.05000000000000002	10	0.0023234733067512615	9.657078547118518e-4	0.0014139106207172135	0.028508231845382374	0.07963106179202203	0.004156117133971356	0.2552041787223895	0.28075774313194796	0.25168761822360564	0.07469518861163772	0.05318758051231974	0.0879168199622151	0.08379904367857144	0.08506956591061204	0.07874416881881457	0.03406403232144656	0.030319513558799506	0.030639755626979747
high_separation	0.125	0.05000000000000002	11	3.555187496332139e-4	6.478535200402588e-4	2.784680019390203e-4	0.06276126411119337	0.045795605886688455	0.006540206049439551	0.2890664411617498	0.27604305718524336	0.2601972830230097	0.06457631440650403	0.05848022245681753	0.06804914530204141	0.08094661196041157	0.08093333143613243	0.07146272512819257	0.03467023508565796	0.029250159140715194	0.024997378252453215
high_separation	0.125	0.05000000000000002	12	0.6041550590035392	0.6695213001466189	0.812181213988002	0.8223761793552337	0.71645387041155	0.9810229390420564	0.04185022555659455	0.03454212874207035	0.0175717518263314	0.007931927470686037	-0.011214444872576043	-6.948520874126093e-4	0.08072420941834565	0.08093185788854618	0.07394134210966621	0.03532545864315528	0.030869447751443714	0.029208425815316175
high_separation	0.125	0.05000000000000002	13	0.04492252687914457	0.11836888692081722	0.03907031108555991	1.636399028211901e-4	2.3497749266529035e-5	9.186233343887749e-7	0.16144971321313384	0.12662087625311985	0.15165692809336961	0.12506122930105557	0.1265889283389956	0.11947990227820354	0.08050832264677191	0.08108112179797579	0.07344858372805926	0.033071686807456986	0.029819989001708066	0.02426595342720852
high_separation	0.125	0.05000000000000002	14	0.1935049888586135	0.2623840017516997	0.12382370395421044	0.0016917405634766809	0.0014873422692956652	3.048114869196706e-4	0.10388323498185974	0.08962678320652463	0.11111776441657092	0.1046808336215532	0.09151884387156486	0.08605308109804242	0.07989296741292518	0.07996863742088751	0.07217457456020442	0.03326996732795972	0.028742205230537825	0.023787797388619053
high_separation	0.125	0.05000000000000002	15	0.02562157108009148	0.008998774398153801	0.006130714441259644	0.005119942837267967	0.044894334565051694	0.005596912856739346	0.18644864087534002	0.22095277595416277	0.20330655815398924	0.09875824480623763	0.062737604216109355	0.07108871401918655	0.0835380790257245	0.08458815390396567	0.07410133585031857	0.035213939903675835	0.031248738767076872	0.025631248801870225
high_separation	0.125	0.05000000000000002	16	0.3075463810205903	0.4867824328694993	0.3183603198805008	0.08841988542628838	0.03410785120304251	0.028762701736285517	0.08496702870167355	0.05793367753649229	0.07216642168130584	0.06383668238986664	0.071127439893672	0.06779134202415553	0.08326966028861202	0.08330561110321738	0.07230508244182597	0.03743756402385825	0.03353246929325326	0.030978902631845464
high_separation	0.125	0.05000000000000002	17	0.03430484533055514	0.35881019115757445	0.2710788830079414	0.9504108841007928	0.21155970924072917	0.14438907240764526	0.17216312719553342	0.07391746531408716	0.07796388146840504	-0.0022709215215252917	0.040107197139906944	0.03802165378912421	0.08134446451862383	0.08055217662438106	0.0708192139230373	0.036507772833393654	0.032086956481872334	0.026038450099375398
high_separation	0.125	0.05000000000000002	18	0.036194872046485194	0.023839547740578455	0.011960379348117944	0.013706034491820668	0.031139796935973126	0.008917289191242475	0.17299637165316187	0.18723750666805739	0.1884790700967295	0.08694378703332235	0.06528694579881165	0.0709851522218933	0.08258642025101731	0.08285925932738261	0.07492368170482543	0.03522296273374	0.03025740734549211	0.027116582075711253
high_separation	0.125	0.05000000000000002	19	0.44925262018145606	0.7678090174193912	0.5586285468407947	0.9777865919903217	0.32798174335029284	0.4937219983788489	0.061879112984235936	0.02426377626217572	0.04460053645051915	-9.649512089435085e-4	0.029993916744104697	0.019785891017788233	0.08177910994865376	0.08218267050032525	0.07624309731927223	0.034648594672577464	0.030650833019568353	0.028904481970474776
high_separation	0.125	0.05000000000000002	20	0.33228490475058986	0.5950192197523803	0.6265210677635477	0.6104033455785067	0.21249233971251855	0.14383811029906524	0.08184072276601988	0.04468336653924669	0.03744674190125054	0.01838940174407887	0.03897202572492929	0.04303701778763517	0.08441349342680042	0.08405817678287338	0.07693936288094683	0.03608426446091866	0.031243404018887404	0.029432649170508744
high_separation	0.125	0.05000000000000002	21	0.5914569920462058	0.9457818291520442	0.9421183575969087	0.9985350072241479	0.37915095671872967	0.3126052964459916	0.04255396858527309	0.005385886326935503	0.005029118412116211	6.679610377194576e-5	0.027006951536615195	0.027907906643539364	0.07928436458400075	0.07919864341267949	0.0692556154301411	0.0363720009346506	0.03069749361443892	0.027630888801134484
high_separation	0.125	0.05000000000000002	22	0.027475829914150398	0.026171092997853463	0.006942477628331199	0.0020329953760628325	3.526692720011715e-4	7.679468017928586e-5	0.18224604867219346	0.18395226585735946	0.20335449901763047	0.1113717248549321	0.10986708115394828	0.10910611448140425	0.08266287720659711	0.08272486650403568	0.07524978268955816	0.03601834861561682	0.03066046371390081	0.027535117471361722
high_separation	0.125	0.05000000000000002	23	0.003482939900338669	0.07941566141763719	0.008748825587533923	0.34088580856404116	0.00560893511390235	0.007564626174239761	0.24632809173935077	0.14702909539504225	0.19008624407170957	0.0343364882533075	0.08739238090902447	0.06365845515068605	0.08431417002523978	0.08382088517803173	0.07243308463956094	0.03603799359735302	0.03149702376532446	0.023809752961096307
high_separation	0.125	0.05000000000000002	24	0.22103982465249683	0.4410773643486302	0.23003130287528686	0.1676706561012098	0.027524355679080546	0.037054613725545096	0.09769837259325564	0.06145142849261195	0.0872202465114127	0.048214289647070176	0.06660192695508389	0.05559162330913479	0.07983407512955612	0.07976818186727674	0.072644498835799	0.03492398929140645	0.03018262781497174	0.02664274003520584
high_separation	0.125	0.05000000000000002	25	0.00738924477947588	0.012989490248276779	0.04476431881909152	0.12068420791960113	0.08012443338803511	0.0024234637353168042	0.21943993103128703	0.20448943162212746	0.14561036841035085	0.05596942277123219	0.0540833962147293	0.08500369678851004	0.08191807335281305	0.08232073835900194	0.0725105880199117	0.03603931918692742	0.030879780901200148	0.027992943248481755
high_separation	0.125	0.05000000000000002	26	0.09379973606970253	0.04072601467925128	0.03220785917440539	0.022535841825535575	0.03324366427874121	0.00823269449287899	0.1422542781521565	0.17519764669529556	0.16679664672426564	0.08198602046889922	0.06654888804244456	0.078143611985579	0.0848931649063411	0.08561643327157252	0.07782163353396696	0.03589481698428041	0.03122203571823605	0.02954371783483587
high_separation	0.125	0.05000000000000002	27	0.4532376168163265	0.5467773527888015	0.6958154751643177	0.33820108339549537	0.9058446017037913	0.5506881010626512	0.0617010755788109	0.04955159100586814	0.02875262426459811	0.03406225268090363	0.0036934402624534527	0.016363428405029277	0.0822649886734514	0.08223017583469949	0.07353015654141473	0.03555178559013403	0.031219362182388133	0.027417207183085567
high_separation	0.125	0.05000000000000002	28	0.312971773866113	0.431821086026275	0.22516200614980325	0.007471381472390721	0.0021418204197076996	6.78934411594181e-4	0.08259579992371076	0.06468927697691514	0.09103888763032161	0.09311236990215689	0.09566060311722972	0.0862890260398378	0.08185858444592763	0.08229358636675267	0.07503466952993024	0.034748422657451955	0.031095487909344747	0.025354596261916718
high_separation	0.125	0.05000000000000002	29	0.006716059390678455	0.012663511147729255	0.0050093424434784215	0.0027583186695987884	0.002343024792884317	3.5489543299550114e-4	0.21910231286430087	0.20237546333887643	0.20556374448892947	0.09980290854289997	0.0887303711358798	0.09135333041687414	0.08083151850572735	0.08117440288308064	0.07316600991935984	0.03327362058230142	0.02910055127558417	0.025534154431100634
high_separation	0.125	0.05000000000000002	30	0.3686345497163382	0.09844032620098106	0.06628287973162965	0.0023086393558707217	0.054796919519220305	0.019909721370182692	0.0745911876300528	0.1380669901945248	0.13850942992956444	0.11765360233569394	0.06169188414328418	0.0652819266387149	0.08296814965109843	0.08355227392283175	0.07537882171950157	0.038525832324706855	0.03209191594711976	0.028018999933752054
high_separation	0.125	0.1	1	0.48348355392395376	0.29883890611602043	0.2944608930894317	0.0040935998297664655	0.02616413961084539	0.004893199465816862	0.05722763520970943	0.08557504091964893	0.07776099218511782	0.10484512878098583	0.07282345387328772	0.08134303775472974	0.08167084101017175	0.08236871263624504	0.0741526335673565	0.03645030304239403	0.03270812669590577	0.028874483588145494
high_separation	0.125	0.1	2	0.6504575751269434	0.3979244570673863	0.2228860375590531	2.312381815361076e-4	0.0010009373019156107	7.601821568875124e-4	0.036405861230584986	0.06831432187110022	0.08911176282950152	0.13453143485989805	0.10169661076438384	0.0940901013308445	0.08034368415710325	0.08081342121338456	0.07308622154971242	0.03642574967665723	0.030833590046151167	0.027902488004624724
high_separation	0.125	0.1	3	0.33081570045344616	0.29622039322478694	0.15943265782109162	1.2205912509990964e-5	6.153899393667555e-5	3.6347436931128495e-5	0.07998950607976354	0.086691928543420907	0.10815959355017415	0.15346745361930517	0.12435654957233026	0.11641213925986431	0.08225377347915865	0.08299270019513447	0.07684480054717366	0.034941897726432684	0.030929893061815525	0.028126370018056058
high_separation	0.125	0.1	4	0.3686994374303692	0.1983349262731876	0.18664246610881652	0.017748882621620735	0.06782769255135186	0.015487200956784877	0.07386902384168209	0.10655354396969956	0.09721513516195776	0.08788665518095447	0.05834119151342726	0.06731410139774976	0.08217601799624794	0.08283660366366535	0.07359037914813421	0.037019596881499875	0.031919522542933426	0.027782901660030952
high_separation	0.125	0.1	5	0.39208706341811	0.5005847841043061	0.28044854566703775	0.009780624979024722	0.006009550646176822	0.0038680548210645394	0.06913589607820189	0.05457662488184294	0.07835651398123744	0.09585290245241648	0.0883128395313781	0.0795478291121226	0.08078146559865966	0.08102592395252062	0.07257889176142117	0.03704228360496874	0.03208893426637841	0.027505140458973298
high_separation	0.125	0.1	6	0.001132028897611299	0.006192995254075336	0.0036640372940925417	0.048767107168218325	0.00830158438099064	7.182163737302192e-4	0.26502639918364623	0.2233183143601524	0.2114585374129638	0.07040986230917125	0.08022459826405211	0.09516367471286724	0.08140944249491905	0.0815809227162628	0.07268710190352756	0.03569394996847752	0.030344494065486134	0.028090090282384475
high_separation	0.125	0.1	7	0.49529235631950075	0.16911005605109006	0.1364613108816049	8.78441707250957e-5	8.409753442110591e-4	1.0611931110711916e-4	0.05631251862374424	0.11522248534373576	0.1145944716606048	0.13448742064370398	0.10182206386659458	0.10351270089430753	0.08257990181727852	0.08379396662382703	0.07692459725240927	0.03417694652885959	0.0304218583028929	0.026651449018162195
high_separation	0.125	0.1	8	0.8253229864133593	0.6579974392736674	0.8172728087014764	0.009312386734751234	2.5029939319368e-4	0.0011062964415686138	0.017441799331404998	-0.0350211415844872	0.01635597526361686	0.09181106459516088	0.11209256412230412	0.08729032957985894	0.07902804845045919	0.07911169825874276	0.070779193349681	0.03524957719125581	0.030519315789657255	0.026720796805074616
high_separation	0.125	0.1	9	0.30637314794478354	0.33928430381156643	0.14759191063747537	0.04714947641904873	0.009392737410896412	0.009916573895738441	0.08282842496860474	0.07814748442787799	0.10559210109890334	0.07061470224207567	0.08102081435066466	0.07316085562307362	0.08097713418032643	0.08178013097157705	0.07288993814694644	0.035538921934251594	0.031144728859227987	0.028343788248231538
high_separation	0.125	0.1	10	0.3003195071614568	0.40041784022976584	0.24303817807886655	0.026287568767506465	0.015687255155637618	0.018366657026866347	0.084450621216932	0.06881791765009092	0.08783846505555282	0.07768871136122697	0.07524917244994572	0.06669899715966204	0.08153584034127816	0.08184081986059694	0.07521886439278702	0.03492201223554126	0.031101914837649094	0.028261334268548252
high_separation	0.125	0.1	11	0.4027896461512728	0.3904810798570592	0.20876196826824436	3.082809245421626e-4	5.932046895226077e-4	4.7685926628118053e-4	0.06762397590599765	0.06995904168290594	0.09161427510879773	0.13382900119323246	0.10920110938941657	0.10063172832935408	0.08082713332553373	0.08146658361893266	0.0728610791302308	0.03698080259937759	0.03171038884250727	0.02875841697593168
high_separation	0.125	0.1	12	0.3251913995262905	0.020215093576058017	0.014633790733593778	5.440156037625829e-4	0.013835192617744262	0.0010757189102427486	0.08026344286176294	0.1933601841172962	0.17911023440269985	0.12772906867057457	0.07728469334151494	0.09437072705712723	0.0815813345448066	0.08326123360738141	0.07330233500215658	0.03683741864793803	0.03135253522151443	0.028817898684822506
high_separation	0.125	0.1	13	0.16971767558795964	0.17464280483466751	0.06447712722291979	5.792859962356569e-5	6.0213117476497024e-5	1.0278380811074608e-6	0.11246379975369412	0.11126112578034637	0.13257485372553315	0.14528638265560234	0.12431382351024697	0.12531917192535919	0.08190434416990895	0.08196419477829123	0.07166638516360026	0.03600523173401542	0.030878509088179414	0.025567606518854962
high_separation	0.125	0.1	14	0.2835877366098343	0.3711296722310535	0.14812944904337677	0.0010535038298514008	2.3365460063481873e-5	4.211667066973293e-6	0.08601887420486327	0.07213247588119677	0.10404217175779365	0.11974019724360303	0.1329434246416905	0.12307581074095568	0.08021944260984615	0.08065268009374447	0.07191540892570682	0.0364620612078218	0.031306019254935355	0.026677637037558235
high_separation	0.125	0.1	15	0.49960949780493563	0.5193656766601287	0.6227861594979365	0.018630677695980546	0.016096568726605767	0.0010850300598578362	0.05427099195116302	0.05172325084522482	0.03464242826953588	0.08272260520372897	0.07270504035856959	0.08584769537487492	0.08038904719283453	0.08027528165081987	0.07041402446200895	0.03511296429444512	0.030168294693979712	0.026234847486160787
high_separation	0.125	0.1	16	0.11954614996764364	0.16541561487663928	0.06416513552658831	1.8430207738907668e-5	1.9656232342360097e-6	1.5089852917856584e-7	0.12918762177626705	0.11547182402400416	0.13861318564681505	0.15422834651619696	0.14694302485088565	0.14212309688415253	0.08298912215879141	0.08324779021211169	0.07484285132965714	0.035865968043554804	0.030742904809826464	0.02696681365643673
high_separation	0.125	0.1	17	0.025963118579614326	0.03691731363455604	0.039288716664011784	0.04880806110382949	0.030898996037571642	0.0022266393761384237	0.1808629731398163	0.17020551084420676	0.14616513923677055	0.06835452411926234	0.0644810919969832	0.07737299869276736	0.08122237280506263	0.08156772013103988	0.07086778881283337	0.03465906003699779	0.02984140048012965	0.0252673289076435
high_separation	0.125	0.1	18	0.21394534708176177	0.4388494510183688	0.25541667843491817	0.0011148128068843308	2.6224704875802964e-4	5.592607524815262e-5	0.09996425972665633	0.06243945539040897	0.08301624330172323	0.1147822303603434	0.11372628627684998	0.10879199180981174	0.08043537975914887	0.08065679670458294	0.07297378095136045	0.03512504163179187	0.031065997154541974	0.026941525001958337
high_separation	0.125	0.1	19	0.11146397812454283	0.11315424634687105	0.05911279584432044	5.338992519330486e-4	0.0010948336892008326	2.6845296678380224e-4	0.12788536339338416	0.1283527087278103	0.13925558216248476	0.12478520660059488	0.10157952533898021	0.10033415076977913	0.08034780333031756	0.08102187688270823	0.07374140104305775	0.035933583688284344	0.031037679266191186	0.027485027614225305
high_separation	0.125	0.1	20	0.012551004716958506	0.04946937296629682	0.08309376433344362	0.0444497248251886	0.009744634577895955	8.455145791658702e-4	0.2101429234783031	0.1656782016827332	0.13375800697563173	0.07322823961317283	0.08330695663393513	0.10551817811226372	0.08418305759396233	0.08433504205149683	0.07714378463372175	0.03639781557700545	0.03218060660554432	0.0315684100850803
high_separation	0.125	0.1	21	0.08580932637991784	0.012804644003241225	0.01784032138501427	0.004925535601880414	0.03973107958946333	0.0018463274959705494	0.13587539224527762	0.20025161170441408	0.17220390225132168	0.09989839897571853	0.06180893377831971	0.08117590776261967	0.07909249343392775	0.08044957354222222	0.07263299704527802	0.03546071927905741	0.030022726815796513	0.026034010241021262
high_separation	0.125	0.1	22	0.1925850340793928	0.009803597287744409	0.0037699530151725476	5.833943463305105e-5	0.0028938528540640527	4.758722291565195e-4	0.10810799480234302	0.21743970751340716	0.2200418726513442	0.14813129915142273	0.0952859948541417	0.10723824782734759	0.08297044610215337	0.08419147480711978	0.07587118823528692	0.036728915510914326	0.03192599999710017	0.030641553212153394
high_separation	0.125	0.1	23	0.38675279294818676	0.35197374105764	0.18817654252513963	7.640990699494432e-4	4.2624689383852574e-4	2.5652945802412554e-4	0.07003847278322924	0.07566883952380611	0.09781749822279635	0.11954802151938365	0.1100674194495384	0.10221451577271001	0.0809205758724952	0.08129723399472047	0.07430441891814456	0.03543158606400457	0.03115486045896879	0.0279104387710928
high_separation	0.125	0.1	24	0.23752889951550457	0.1677092731905046	0.0566380092318545	4.711080868619409e-5	6.92354310906821e-5	2.049894989776293e-5	0.09546130340059898	0.11197289066624526	0.13889571291220118	0.14118064086232757	0.1194839829928951	0.11245349176436979	0.08081819051529651	0.08116319368308567	0.0728270434936883	0.03456846330167074	0.029927468569636424	0.026338122170557077
high_separation	0.125	0.1	25	0.07357090168118466	0.007552752269047803	0.011026774213905554	0.008812056248159377	0.08015271982280311	0.007920060305123733	0.14943930877583733	0.22658263422592703	0.19331992154001512	0.09253307029552038	0.054618434515259724	0.07851789558820213	0.08351958048196746	0.08481679992429844	0.07598383768381854	0.03527195211810459	0.03118895401029724	0.029538698917329277
high_separation	0.125	0.1	26	0.030963026618401404	0.10503111818741914	0.09157936633828916	0.09403391755029956	0.031473390625986274	0.00978954645593445	0.17612197632726675	0.13277966057341936	0.12653813863533295	0.05842307090154501	0.0644952434656264	0.07162874645479335	0.08163063501368505	0.0819153663461818	0.07496614464611194	0.03486320110022908	0.02994997749635206	0.027702329164177458
high_separation	0.125	0.1	27	0.014024613746616885	0.012646678441554057	0.0036522038629491532	8.531060469698668e-5	6.435086422671561e-5	4.556038341199796e-6	0.20432739785174625	0.20772729204882814	0.2162111157636455	0.14354680530893402	0.1238432829142094	0.1264824225843742	0.08317378018269864	0.0833052845569795	0.07429482769332214	0.03641247082809344	0.030882418585765504	0.027514628095806407
high_separation	0.125	0.1	28	3.2642443650446725e-4	6.118856990023841e-4	3.252566458596618e-4	2.613938468456649e-4	1.3579441712225046e-4	1.779359107217288e-6	0.30017318440104573	0.2894865260517175	0.2714687575953048	0.12468500946311385	0.11821617457589406	0.13415584278919887	0.08353520805992684	0.08448977997729601	0.07539591808293548	0.0340521774047155	0.030885629998533563	0.02800007240461293
high_separation	0.125	0.1	29	0.012776674983405768	0.033524495111309706	0.020290662913033972	0.004047289075488024	2.526976160067617e-4	6.285285316001743e-6	0.2045512085092612	0.17489920768751777	0.17226691698916033	0.10241277535820768	0.11202033217503442	0.11968703572399185	0.08215125086453821	0.08227666301311395	0.07416393975396099	0.03556095165629387	0.03052159002619476	0.026428679522898717
high_separation	0.125	0.1	30	0.01509252167380621	0.01267276986820267	0.013677832601728631	0.057467371076601985	0.049776625280456795	0.0058817427891719315	0.19943386187638978	0.206085051072048	0.182390380407423	0.06572131592408072	0.059660932403045895	0.07123235287517177	0.0820664389049792	0.08267095326874975	0.0739080677154641	0.03456232405810706	0.030380471532048103	0.0258344308779397
high_separation	0.25	-0.1	1	0.04362530746890062	0.20198554678869524	0.27348834455400983	0.011550697154520598	0.31753813502300005	0.5129860631690146	0.16932903819070463	0.10653243885865589	0.08019176281248339	-0.08673989833968936	-0.029660801014330856	-0.01786593289019907	0.08392292566078587	0.08349493018718628	0.07321001674684671	0.034294486904724204	0.02966308728639946	0.027304910163588984
high_separation	0.25	-0.1	2	0.40222646999738554	0.9541526889917439	0.9522299252642235	0.0028427577487467803	0.102933899888588	0.0785840942832833	0.06961867087182477	-0.004788627590808151	0.004547727548446402	-0.10676093898611398	-0.05163372602831004	-0.05133931001938477	0.08311173843786047	0.0832909958817464	0.07590394320279328	0.035702622955272455	0.03163869345481833	0.02917233785423556
high_separation	0.25	-0.1	3	4.473468169583363e-4	1.9595325096439904e-4	9.534811208650128e-4	0.018718162747142265	3.383042239338689e-4	1.8700553142998443e-4	0.2995739075089373	0.316934966201447	0.24735006273734764	-0.08176901790012592	-0.10452283613715292	-0.08983340349369434	0.0853377203304356	0.08510200998199793	0.07475436429708811	0.03473372805716043	0.029081664598146626	0.024000652034169793
high_separation	0.25	-0.1	4	6.839406753850015e-5	0.0015781863080520297	0.008253065594056261	0.002694044282201978	0.003915408541382102	0.02745778430088703	0.3316250753856049	0.2627799790843867	0.19089543731819064	-0.10368892153104083	-0.08570670323260608	-0.05809170928659768	0.08328512542105021	0.08316062618879912	0.07219465580216759	0.03448478158379261	0.029653142010154652	0.026326751383227483
high_separation	0.25	-0.1	5	0.05167810241198314	0.7122629269000508	0.7852232569498458	3.8700327178244463e-5	4.4016850262385823e-4	2.0332211260779123e-4	0.1539049454061598	0.028854477538373693	0.01904065993957959	-0.13969505625012593	-0.10399291456704136	-0.10144494139095549	0.0790957482207639	0.07823487260853583	0.0698598096695005	0.03382158145344361	0.029506432836371554	0.027257370380244915
high_separation	0.25	-0.1	6	0.05682556335548251	0.1944426008194721	0.40628246517738476	0.009382882743215575	0.0062238644714706255	4.331477455154945e-4	0.1537795400630665	0.10394071681438442	0.057371343365445825	-0.08861477102979921	-0.0805577799957279	-0.07858397416582455	0.08073899571175841	0.08010547088374423	0.0690697536679934	0.034059262012348095	0.029396423105119068	0.02229383436856183
high_separation	0.25	-0.1	7	0.017223323284474863	0.885093164868094	0.7780791512810674	1.1358358117542544e-4	0.27109737142781815	0.03362877003371714	0.20436519126689223	-0.012076280599379216	0.021090052848244133	-0.14196852494037984	-0.03533198010748558	-0.05558928356184009	0.0857990392279795	0.08356372736602995	0.07482425648417267	0.03666625917814817	0.032089776769288765	0.02614782973958844
high_separation	0.25	-0.1	8	7.369858453500595e-4	0.0053318139595208425	0.0091082429224568235	9.288071645975862e-4	0.0028196941177384503	0.004355511689673777	0.2819639246219966	0.23204739093245288	0.19265540152359767	-0.10690656965430091	-0.08503364284707397	-0.07175974615803347	0.08353405238899092	0.08328239494944084	0.07379983818808468	0.03220864136458189	0.028414399473218013	0.025139549220612914
high_separation	0.25	-0.1	9	0.008385929025233668	0.046659781235852786	0.038842060196989575	0.040775332205703056	0.0358174825360034	0.1024944223115264	0.22602782335230337	0.16952043023885383	0.1611037933179419	-0.07497360072498006	-0.06507372399201145	-0.04850085037066937	0.08574251290784901	0.085212890940695	0.07793263020102521	0.036609676790385653	0.030969096741148283	0.029689032182009294
high_separation	0.25	-0.1	10	0.06533232875784938	0.16576980754460666	0.2549764165373683	0.014002474612084868	0.001392877255409323	0.003692347136319436	0.1537423167432834	0.11548373874361477	0.08501989104354513	-0.08895369155781102	-0.09588084734612912	-0.07929247361801975	0.08342062540277227	0.08332611009877751	0.07466581883964243	0.03614954703480448	0.029931347047616626	0.027278790707924366
high_separation	0.25	-0.1	11	6.419924560658286e-7	9.540109281970497e-5	1.2164114031095072e-4	0.012265883407672047	0.02724161490191913	0.09292420034623475	0.41477031789950974	0.31974095518405893	0.28221735332984765	-0.08591828675116485	-0.06483565381221833	-0.04349058632162165	0.08331838333454246	0.08194283488120027	0.07329579359778583	0.034255756249720874	0.029327852200074375	0.025872249058495382
high_separation	0.25	-0.1	12	1.32604987070352e-5	0.007747408683133889	0.006475962003842307	0.003031464310277708	0.08487383508552393	0.06301963158869928	0.3581156218100571	0.21373178563246456	0.19529980388795243	-0.10265727625966407	-0.05061447554377554	-0.046131415422637226	0.08221653236390343	0.08026326917559802	0.07165587431694227	0.03456025260725331	0.02935062492767172	0.024800635115316577
high_separation	0.25	-0.1	13	8.249727756357176e-5	0.046943745656229795	0.06259653038938032	3.237645240547191e-4	0.04542024233032699	0.1402954033952861	0.33198676463247684	0.1655922471417176	0.1408293566467704	-0.12672818435976743	-0.06256689779306782	-0.04283244351309051	0.08432422543245674	0.08334589864388937	0.07558921642265562	0.03514614092654387	0.031240638210986445	0.029033474529856246
high_separation	0.25	-0.1	14	0.04529902436421051	0.15851172666607782	0.11912168572679002	0.13045557812271527	0.238185372861895	0.1946053931376123	0.16854688189062342	0.11822813789230502	0.11792008945777815	-0.05469309136735997	-0.03718908313948737	-0.03618173098827727	0.0841948398564925	0.08384411288531521	0.07563150874259544	0.03614105622636613	0.03151325844459613	0.027885502285812245
high_separation	0.25	-0.1	15	1.0007707201889264e-4	0.06300074146379571	0.02252526786020824	1.2622944336336412e-4	0.04025481287626027	0.023955775689245055	0.3270072841581435	0.1537356968754167	0.1685957283641265	-0.12782074047688385	-0.062390508891763376	-0.06310929485244123	0.08405481905112062	0.08268977673083387	0.07384300828202675	0.0332327069427139	0.030385251855308052	0.02792988287935183
